year,serial,pernum,winning_model_p,winning_model_high_recall
2017,885008,2,0.1792503948371678,0
2016,859871,1,0.2932960649831438,1
2019,91810,2,0.24107777744861317,0
2019,405566,1,0.24885595113085338,0
2013,1071898,2,0.20155181353511192,0
2009,792727,1,0.20539707980625804,0
2009,869863,1,0.4105694204790088,1
2018,1195176,1,0.18663829243123972,0
2017,338522,1,0.2915151843170623,1
2018,867522,1,0.36806858240648516,1
2014,1035205,1,0.16317352159888016,0
2016,175370,1,0.13699493832147383,0
2009,100808,2,0.2650680059273559,1
2017,849349,1,0.21701046711003705,0
2013,774393,1,0.25886889207030267,0
2015,858115,1,0.15319619191659706,0
2012,923696,1,0.13790507904981059,0
2009,863951,1,0.1782104913969383,0
2018,863215,2,0.13343044767527676,0
2018,94882,2,0.12277355018645884,0
2013,1042582,1,0.34876804191608823,1
2012,238711,1,0.3389853777394226,1
2009,824891,1,0.19726260792826814,0
2015,887645,2,0.4455554853131622,1
2012,856440,1,0.2072751698485528,0
2010,257092,2,0.16512924615371857,0
2019,848088,1,0.31222499355989586,1
2018,181562,1,0.2732785543686693,1
2019,258115,2,0.36045398584716065,1
2019,860869,1,0.3096254486999944,1
2019,863076,1,0.21818831339594938,0
2010,777221,1,0.25142887587991763,0
2016,842911,1,0.2681936413327094,1
2017,1174293,1,0.12889635711810968,0
2015,863918,2,0.2856699311439387,1
2011,780072,1,0.2682009675713735,1
2009,935747,1,0.292622335372347,1
2010,318275,1,0.15041434146403282,0
2010,1092930,2,0.21441779061955285,0
2014,227307,3,0.42708659920193853,1
2016,241731,2,0.10318122032895419,0
2019,462208,1,0.20728514942781007,0
2016,451049,2,0.1532103786340249,0
2013,1017785,2,0.1260850716044941,0
2018,844430,1,0.21828520327727727,0
2018,858478,1,0.10791591621128768,0
2015,839694,1,0.5872479509443097,1
2016,875573,1,0.2249297050313797,0
2009,82784,2,0.14800159902203203,0
2017,262732,1,0.4801726988622428,1
2014,100388,2,0.15758039640711533,0
2009,289522,1,0.46047399997254684,1
2018,624944,1,0.5029534954805888,1
2017,224279,2,0.43871717759214923,1
2010,895713,2,0.34082474800154827,1
2013,828896,1,0.2853249752621339,1
2014,880147,1,0.15895836457802556,0
2013,443910,2,0.5543933071477367,1
2012,766414,1,0.13699493832147383,0
2016,849498,1,0.22512023462759034,0
2009,442772,2,0.39089375066004073,1
2012,884778,2,0.1170915240836377,0
2013,813806,1,0.3055970531558965,1
2010,741597,2,0.17578308308793375,0
2010,876343,1,0.3832027995336974,1
2009,893216,2,0.3025543514278,1
2013,835527,2,0.14349641604317973,0
2015,43360,2,0.3021065614168946,1
2011,1043444,1,0.20022265462636288,0
2017,859221,2,0.37062983742077965,1
2015,498813,4,0.11800420159494542,0
2010,279008,1,0.26579108628725095,1
2018,862866,1,0.2696621338399524,1
2017,143952,2,0.12318566760181732,0
2019,174045,2,0.2088730582514997,0
2014,787516,2,0.4659586435307522,1
2016,617013,2,0.1550616069247305,0
2016,1250190,1,0.18389222580963974,0
2011,248853,3,0.32642931082696924,1
2010,885890,1,0.3234753087202657,1
2009,1212372,1,0.33604872555541576,1
2016,888469,2,0.3031043552153106,1
2010,309915,2,0.12265365133402643,0
2010,97796,1,0.2813636863174994,1
2013,262226,1,0.12860491184783476,0
2015,713140,1,0.2614650298512888,1
2012,1251475,2,0.34765704281363363,1
2012,780098,1,0.10837642497339466,0
2017,605977,1,0.17056870894899842,0
2012,779685,1,0.20006229693397606,0
2013,78415,3,0.2806235791452027,1
2009,419336,1,0.1389254096646585,0
2009,865026,1,0.14194803443919246,0
2018,1299186,1,0.11553212047219066,0
2009,832994,2,0.2631012211341665,1
2016,1189611,2,0.13700580627551853,0
2011,810909,1,0.4838302868278162,1
2018,454481,1,0.17100510007091932,0
2012,882503,2,0.18629422861069167,0
2016,417535,1,0.2806275535856651,1
2013,340599,1,0.4643150365043663,1
2016,1227844,1,0.20923305861406813,0
2010,844641,1,0.3260519631495476,1
2017,804072,2,0.11856949520219456,0
2014,236648,2,0.36421262423237816,1
2015,913299,1,0.1373275920828102,0
2009,441154,1,0.5070725748012525,1
2013,839066,2,0.11009114569336814,0
2018,1280203,1,0.11569685207430493,0
2013,373997,1,0.42535839228683575,1
2009,883310,3,0.34777779769962036,1
2018,1280103,1,0.17493584110477725,0
2015,1241743,2,0.2152630617535869,0
2012,561600,2,0.14000062094572172,0
2011,169122,1,0.12359053408322078,0
2014,787516,1,0.4069745454341363,1
2010,73661,1,0.11314802139078298,0
2019,456651,1,0.2151271632299356,0
2009,451002,2,0.2348375592676166,0
2018,1084600,1,0.4906225311108893,1
2009,797994,1,0.34853270432914685,1
2016,244117,1,0.34368247231000865,1
2016,190527,1,0.328166752896215,1
2017,1163612,1,0.18492063785992913,0
2013,129074,1,0.14964661599158252,0
2010,835182,2,0.1691595231753085,0
2018,254612,1,0.3352105043534402,1
2015,819659,1,0.5401446714454942,1
2011,852416,1,0.18548149930301058,0
2012,871930,1,0.2675678899156896,1
2015,785275,1,0.17028585346488917,0
2014,783543,1,0.3236510376386501,1
2016,859928,1,0.14091244455501611,0
2015,796451,1,0.265928995143068,1
2013,840612,1,0.28571251476298665,1
2016,198441,1,0.4871157760533629,1
2017,100353,6,0.3323576708446455,1
2012,145037,1,0.41724972104227037,1
2017,1179894,2,0.2724201912208846,1
2010,415915,2,0.2399804462895577,0
2018,1081401,1,0.26460276668749566,1
2009,1189894,2,0.17449125485097305,0
2018,198568,2,0.31226659032265497,1
2017,576427,1,0.19966894152408565,0
2016,883764,1,0.3991584448383616,1
2014,70309,2,0.22686423120837154,0
2016,846187,1,0.22499149495737347,0
2011,922835,2,0.16977172002698837,0
2019,905421,1,0.12899088342575366,0
2011,236705,1,0.25886889207030267,0
2011,109123,1,0.1311406121313414,0
2018,886248,1,0.16881480843201555,0
2014,829751,1,0.18690485029024745,0
2016,799579,1,0.46592282079199077,1
2011,1165421,1,0.20291934465655895,0
2019,622514,1,0.1357949673328844,0
2018,620956,3,0.34247263626023366,1
2010,865013,2,0.120931163835817,0
2017,267265,1,0.3663318232256111,1
2016,164021,2,0.1838194476353364,0
2011,846142,4,0.568755657932471,1
2013,1068558,1,0.11661648737781641,0
2012,242247,1,0.1367224119076811,0
2019,469884,2,0.1978586563438308,0
2015,830267,1,0.435454512722701,1
2009,1247730,2,0.27151138415726095,1
2013,857816,1,0.10754210898196029,0
2018,855603,1,0.2789773308720425,1
2014,1217990,1,0.44445804417568996,1
2009,884933,1,0.21539806871619166,0
2015,768684,2,0.12911630070478675,0
2011,845184,1,0.23811160151120672,0
2012,756786,1,0.19726794806019585,0
2009,83978,2,0.24119230410548465,0
2018,899575,1,0.3406696580198932,1
2017,834081,1,0.5144627021699266,1
2014,839910,2,0.2908870949576048,1
2012,830924,1,0.49086594863056393,1
2009,1243872,2,0.11799188231448429,0
2013,824063,2,0.10544092918814976,0
2010,284940,1,0.14680757463057065,0
2016,416995,1,0.1705524319508214,0
2014,774782,1,0.23651439519907166,0
2013,607668,1,0.13026618586528466,0
2014,830138,2,0.3840235194133758,1
2014,108161,1,0.29023856361022443,1
2011,843937,2,0.12483887063915051,0
2019,353404,1,0.2274935722845047,0
2017,415493,1,0.23163269940391945,0
2012,313092,1,0.35393758548387755,1
2013,1193241,2,0.1200168703933867,0
2016,1159618,2,0.3910620654248028,1
2010,464136,1,0.2508590277342843,0
2009,125061,1,0.2992382418010054,1
2014,166542,6,0.30763497998958755,1
2009,721554,1,0.40050900258503025,1
2012,879935,1,0.16061735349774225,0
2013,110016,1,0.1730896800100871,0
2017,849948,2,0.2229405848806751,0
2010,471282,1,0.13027700939669964,0
2016,614964,1,0.48812787495545973,1
2019,877049,1,0.3129487596447957,1
2017,179831,1,0.14086249337641785,0
2014,271848,1,0.15569487720631578,0
2018,247603,1,0.13992610887662454,0
2013,75504,2,0.15898710239582434,0
2011,836584,2,0.11715221541762195,0
2012,807104,1,0.21006862481822533,0
2016,170679,1,0.1658811503828524,0
2018,265824,2,0.13039398397173205,0
2013,125828,2,0.18215462578871713,0
2018,379077,2,0.21125026933133667,0
2016,867669,1,0.24580974145009732,0
2016,845547,2,0.2315983751415233,0
2016,1161055,2,0.208021527698222,0
2010,200062,1,0.3337097384588011,1
2012,854684,1,0.15018098409920366,0
2013,863499,2,0.32878890579555803,1
2009,768843,1,0.09739837288820453,0
2016,825748,2,0.2909855994314776,1
2014,814419,1,0.18902308191544365,0
2019,813055,4,0.24632245889567025,0
2014,780187,1,0.15526660912606052,0
2010,443729,1,0.5534570717883014,1
2012,871708,1,0.12782155974011383,0
2010,373358,2,0.20359416899508787,0
2011,172293,1,0.34016682986240315,1
2017,245775,2,0.376567489133831,1
2017,149634,2,0.19929053252675136,0
2016,161877,1,0.1297248528082078,0
2018,1254745,2,0.4062704316145422,1
2010,836544,1,0.4759698996820915,1
2014,832693,1,0.30580990646290684,1
2011,782835,1,0.5310301710397797,1
2012,437530,2,0.4851282177388715,1
2015,877003,1,0.4010719640821665,1
2010,893363,1,0.18603474348226992,0
2014,1164582,1,0.2808265039323415,1
2012,880115,2,0.28553144789306656,1
2017,880169,2,0.14935010467075924,0
2010,1178558,1,0.436635887299795,1
2011,105111,1,0.32230418036653763,1
2017,819747,1,0.2117222906850273,0
2018,266148,2,0.20456526158426397,0
2014,568374,1,0.3227544713024288,1
2016,771199,2,0.1267012730989823,0
2009,1057256,1,0.4429333355239424,1
2013,274385,2,0.11999682077507048,0
2009,594951,1,0.2582893019859005,0
2013,907404,1,0.16222775980370335,0
2016,825443,1,0.27108482867886124,1
2010,1193409,1,0.12830662075756163,0
2011,286994,2,0.13085915058167197,0
2010,866501,7,0.5584376824007881,1
2019,889887,2,0.17978237186749776,0
2015,815534,2,0.3964792596651635,1
2012,861148,1,0.27810818642159224,1
2018,878364,2,0.15294473021431287,0
2018,1263458,1,0.3869340569066903,1
2017,366798,2,0.2679092313707165,1
2012,818483,1,0.17375216317728456,0
2019,297820,1,0.17843271038932695,0
2019,880704,2,0.16977172002698837,0
2009,879307,2,0.30500178980619297,1
2010,435671,1,0.176503971146827,0
2010,805135,2,0.10565115623131581,0
2019,810632,1,0.4170276053989485,1
2016,859382,1,0.35783061067550104,1
2010,175972,2,0.4197535362402118,1
2010,1060692,1,0.20760822095458173,0
2015,434361,1,0.13652159032123024,0
2012,342045,1,0.2840506419586415,1
2017,179745,1,0.17594140741649458,0
2009,861006,2,0.12822065080717981,0
2016,1187377,4,0.1998767650209459,0
2013,318186,1,0.28986657882349265,1
2012,127917,3,0.49846325452029294,1
2010,879978,1,0.19111309766539264,0
2015,765288,2,0.17370418787833364,0
2013,817293,1,0.2305668949145735,0
2017,1158362,2,0.13981036166236455,0
2011,887235,1,0.3431414599930601,1
2013,837473,1,0.2411792455355606,0
2016,817856,1,0.17080071457154833,0
2016,855127,1,0.30235434756351,1
2017,800738,2,0.14589312877336608,0
2017,871395,2,0.17539783106103862,0
2016,834437,2,0.13910825369055593,0
2012,244578,1,0.1155480035608314,0
2009,821030,1,0.40445987948520523,1
2015,766096,1,0.299374391957981,1
2014,852432,1,0.2600974282857067,0
2009,822486,1,0.40625254046344283,1
2018,879386,1,0.278039737648494,1
2017,154123,2,0.1613639458093448,0
2012,742117,1,0.18473463981959967,0
2014,592845,5,0.2792162389929828,1
2014,637950,2,0.15604996405058796,0
2019,1292150,1,0.20451537047594837,0
2018,913344,1,0.12715746671991987,0
2010,422344,2,0.1207493909541465,0
2017,776722,1,0.39757932266517004,1
2017,881182,1,0.34775950604228395,1
2017,269317,1,0.23771014582028333,0
2009,832230,1,0.2382859818585525,0
2019,186724,1,0.1272716874734616,0
2011,238059,1,0.19512176857686658,0
2010,344076,2,0.15789156658650105,0
2010,1222038,1,0.16886403735828126,0
2017,228415,2,0.2019469646805167,0
2015,305338,1,0.3444472162668136,1
2012,923838,1,0.27908001503576246,1
2010,846826,1,0.18578144746920372,0
2012,785931,4,0.4713080448254033,1
2013,817498,2,0.1536144391641485,0
2014,296558,1,0.2117222906850273,0
2018,319442,2,0.15265804250048834,0
2009,119507,1,0.18101008598338902,0
2009,69048,2,0.18629422861069167,0
2013,834345,1,0.18888944161703972,0
2009,893819,2,0.4908478163423701,1
2018,1072292,2,0.6229710133165091,1
2013,586501,1,0.1175973518615741,0
2015,814902,2,0.2215625992464668,0
2011,1191966,1,0.26428012503178766,1
2018,803296,1,0.28001730430275695,1
2019,112032,2,0.25635148621054,0
2018,802092,2,0.12602991888954798,0
2009,1298625,1,0.24542508176515526,0
2015,777110,2,0.12861692478678527,0
2011,775895,1,0.23242768155205418,0
2009,860672,1,0.14847214412538998,0
2017,804503,1,0.2715828618775021,1
2013,1167344,1,0.2578330621909678,0
2018,1140407,1,0.12569053534712993,0
2010,108077,2,0.39998211131078293,1
2019,797232,1,0.2234382254483299,0
2010,855766,1,0.5471790185759797,1
2009,237350,1,0.13239943524001344,0
2013,438852,1,0.18661091337605792,0
2017,873346,2,0.458175558280522,1
2009,1266697,3,0.2674688547426844,1
2016,161184,1,0.5664863798960739,1
2010,877157,2,0.17319885347837635,0
2009,857829,2,0.17609548122119628,0
2016,277549,1,0.2810776952407149,1
2015,796921,1,0.11739054097642768,0
2014,1254855,1,0.18961400898590444,0
2014,237971,1,0.23778358339434663,0
2011,223144,2,0.16949479109196236,0
2010,303420,1,0.15005944561473966,0
2011,210468,1,0.19249154210293737,0
2009,1026340,1,0.1858489773782929,0
2018,337577,1,0.4642239542803912,1
2019,216062,1,0.3179914989392961,1
2019,880701,1,0.3124012669882848,1
2018,135726,1,0.2897521494517124,1
2013,450607,1,0.4588848219170542,1
2017,1178002,1,0.17578308308793375,0
2011,485714,2,0.17523260486343495,0
2016,295501,1,0.15005342660608761,0
2016,591257,2,0.1377547400866206,0
2009,940944,1,0.14654243547858462,0
2012,1199515,1,0.2842817354207313,1
2011,777967,1,0.33438231726101375,1
2018,885990,3,0.30500178980619297,1
2009,846896,2,0.2737074000011768,1
2018,891289,1,0.14497056465171154,0
2012,1257925,1,0.137573175640906,0
2015,565921,1,0.18276039000363825,0
2011,256219,1,0.31171822700321317,1
2019,112032,3,0.31018491652858016,1
2019,704264,1,0.23322295353002473,0
2015,834939,1,0.3627312934183743,1
2015,261034,2,0.4345375241886177,1
2015,258253,1,0.17721118747492356,0
2018,809505,1,0.21673102308862444,0
2013,783694,1,0.2609834571947858,1
2016,1195820,1,0.12673065669079733,0
2014,865480,1,0.40866936412669874,1
2019,137031,2,0.13745225985937568,0
2016,357759,1,0.17177853500719548,0
2011,157983,1,0.42111518255993086,1
2010,885798,1,0.17958673153341498,0
2016,786889,1,0.2307313558624696,0
2009,886322,3,0.3185648925476762,1
2009,1296700,1,0.15060007896829794,0
2018,885421,2,0.26941915834156044,1
2010,344138,2,0.12020144078369716,0
2019,1127079,3,0.15825975584472343,0
2009,1188136,1,0.26893201260530797,1
2013,776578,3,0.3233105696303937,1
2016,352933,1,0.3031764657885593,1
2019,831674,1,0.5094363058467312,1
2014,849856,1,0.2794902037912115,1
2015,129046,1,0.22942863240064298,0
2011,871166,2,0.26014140141707787,0
2011,887706,1,0.3607136842330744,1
2018,1194501,1,0.3142770293413422,1
2012,188039,1,0.21017450093418885,0
2013,847524,1,0.34143609385735846,1
2018,809970,2,0.2167901321712315,0
2017,1289952,2,0.11417077730093315,0
2019,820353,2,0.21606834748727743,0
2014,222088,2,0.22042783041360378,0
2017,1224883,1,0.3161167455833465,1
2018,404491,2,0.10670289434430102,0
2018,811939,2,0.3213575509484797,1
2018,172925,2,0.3812469561875044,1
2018,356587,2,0.16343484847675163,0
2012,850945,2,0.4526706531172018,1
2019,922987,2,0.33316739935209766,1
2011,832850,2,0.36288723152395624,1
2009,783803,1,0.2317138638174077,0
2013,181915,1,0.12363689870735191,0
2009,797284,1,0.1125804724436902,0
2017,261868,2,0.16095299045987504,0
2013,97696,1,0.16879367879425053,0
2019,884207,1,0.21630009497966163,0
2019,633422,2,0.30860202474520987,1
2019,920955,1,0.2549330570908338,0
2011,873139,4,0.11493541769667506,0
2017,128121,2,0.1357746585659896,0
2017,253840,1,0.3942728797183427,1
2009,853072,1,0.23555608533899108,0
2010,839993,1,0.6147206883273881,1
2018,144780,1,0.17872861085504865,0
2016,1023073,2,0.10453502007135596,0
2018,1099723,2,0.16101185878574015,0
2012,194004,5,0.4686608487295773,1
2012,861272,2,0.18331792189140686,0
2010,892765,2,0.1872528745358872,0
2011,788029,1,0.17202714157475751,0
2009,774896,1,0.20681420238680653,0
2011,1185149,1,0.12036481422186131,0
2013,953370,1,0.34936173264419274,1
2011,158984,1,0.21960364333854523,0
2017,1296001,4,0.2208420992895963,0
2015,282317,2,0.21216061133749,0
2010,895713,1,0.25605270044496836,0
2014,243595,2,0.11615084335768887,0
2018,95076,1,0.2989843394878387,1
2017,604863,1,0.26637805533449105,1
2010,109147,2,0.18477390776867317,0
2010,617897,1,0.2631820715256599,1
2019,319469,2,0.36380762768954794,1
2013,164841,3,0.2536604253139224,0
2016,1193409,2,0.2908548992579123,1
2010,194354,1,0.2238208800895583,0
2017,1251952,1,0.2821003100737553,1
2011,832919,1,0.2802002122159696,1
2009,802198,1,0.24889595925687702,0
2009,371758,1,0.14021440736099786,0
2016,792614,1,0.259848093124019,0
2013,822719,1,0.4793132239880039,1
2015,603767,2,0.22706328192150876,0
2019,879860,1,0.2782127821340578,1
2017,294680,2,0.21006510572688503,0
2015,1161792,2,0.17389134361220954,0
2013,875005,1,0.27930877572448,1
2012,780985,2,0.12496144281686383,0
2009,827487,1,0.19217913745073611,0
2019,820562,1,0.36347324410466686,1
2015,1228526,2,0.1262149708582033,0
2009,892462,2,0.36672250089299047,1
2011,485714,1,0.19775587414183243,0
2013,315475,1,0.14014251124138014,0
2010,459161,1,0.5400462478107367,1
2019,877754,1,0.45971888759231117,1
2012,475760,1,0.16528577621116147,0
2012,298935,1,0.24525627634194377,0
2015,144755,1,0.3264352925139878,1
2014,769847,1,0.11232478777370691,0
2013,816409,1,0.430046750252624,1
2011,282343,1,0.214547807863434,0
2018,1311325,2,0.40217699399546414,1
2011,1223735,1,0.2857989341896165,1
2019,807855,2,0.34280258934242347,1
2016,277549,3,0.23500249839947263,0
2019,467374,1,0.18946176531406653,0
2015,313382,1,0.12488341658540895,0
2013,351942,4,0.22059256954975828,0
2017,247229,2,0.13827057295203388,0
2011,959778,2,0.12523529841393277,0
2016,710017,2,0.24786551765254888,0
2013,88299,1,0.1650669372323795,0
2015,289455,2,0.13843360587260012,0
2009,860950,1,0.17439431204878253,0
2014,1249415,1,0.3103498226071311,1
2009,753205,1,0.22681186921666507,0
2019,158777,2,0.14664431450073823,0
2018,48653,2,0.10746861138178705,0
2016,401751,1,0.11305563365599228,0
2016,154804,1,0.12708185240426903,0
2012,189309,2,0.16480771897545135,0
2018,311490,1,0.3458807341299939,1
2019,673911,2,0.1468207384049317,0
2018,340831,2,0.11622769356856812,0
2011,162465,1,0.26175986929056194,1
2010,1204662,2,0.12401562565022407,0
2009,903309,1,0.2948535512862929,1
2016,399327,2,0.14763663751647801,0
2014,328392,2,0.09366444438064216,0
2017,774919,1,0.13588287721945183,0
2019,123152,1,0.18986914141969877,0
2012,259923,2,0.1387216849332209,0
2017,17589,1,0.12229152508484116,0
2011,809545,1,0.15018098409920366,0
2009,106526,2,0.15511727124888083,0
2012,208750,2,0.1173915868651917,0
2019,904565,2,0.12129381032264844,0
2010,198826,2,0.29407053161939023,1
2009,176063,1,0.2733183968144568,1
2010,620987,2,0.2610169396657865,1
2018,247970,2,0.24223948195595724,0
2019,781526,2,0.41223527228827916,1
2009,729186,2,0.29277895241979834,1
2012,294181,2,0.14862958323881106,0
2014,1270898,2,0.22526855866763304,0
2011,315070,2,0.2143118021087216,0
2017,843401,2,0.16014729947516873,0
2016,574148,2,0.20608228663926087,0
2010,585043,1,0.1942410338982662,0
2012,390676,1,0.21432172335214203,0
2014,565568,2,0.16728838938341664,0
2018,1369242,1,0.1260850716044941,0
2017,79680,1,0.1245794578296639,0
2013,1168430,1,0.20757131651790295,0
2019,817886,2,0.10842444604917788,0
2019,237431,1,0.10841878278777842,0
2010,1063203,2,0.1228224688689413,0
2015,768976,2,0.30796358535443336,1
2010,381406,2,0.1937663887772831,0
2012,1155385,2,0.14909923241104853,0
2016,332656,4,0.44761783157017293,1
2016,278995,2,0.17368236725358083,0
2014,259469,2,0.12689628164714026,0
2011,770892,2,0.24781982305447559,0
2018,147925,1,0.22231610008350328,0
2010,172384,1,0.21792886421090904,0
2014,882397,2,0.3328476551315079,1
2019,432995,1,0.1804933505776837,0
2010,899804,2,0.10750480992680903,0
2017,1191256,2,0.35115494742114955,1
2018,407405,2,0.15307465194747014,0
2018,806310,1,0.18347451711728202,0
2014,160859,2,0.12227090133397499,0
2012,85976,2,0.1745141409493086,0
2012,869546,2,0.17965011007201964,0
2010,906977,1,0.1879533021194351,0
2012,853071,1,0.15618926980200618,0
2016,691932,2,0.20129229481845348,0
2015,328924,2,0.2354399784616848,0
2010,434007,1,0.17641215119939224,0
2009,1142664,2,0.28056289269520085,1
2012,135694,2,0.31703339895259364,1
2011,140557,1,0.2982941718808076,1
2012,334859,1,0.23301582873062668,0
2010,294241,2,0.159379171697958,0
2019,875890,2,0.12484158764307168,0
2011,138880,1,0.15006799268452858,0
2016,313248,2,0.20990243451404406,0
2016,1311400,2,0.10349836041844257,0
2009,394190,2,0.108429716120699,0
2012,176376,2,0.20315501719215967,0
2011,232692,1,0.1938523285119558,0
2010,99902,1,0.3309926420127293,1
2013,882731,1,0.155134831560929,0
2015,396521,2,0.1265540646921147,0
2009,69357,1,0.1517463805054997,0
2009,548037,2,0.12571833358187,0
2013,1107893,6,0.16949466197385418,0
2011,614644,2,0.3917272990320907,1
2015,1024920,2,0.24042013534851783,0
2014,296368,2,0.18035607672892412,0
2013,151131,2,0.19595294003692748,0
2011,1190654,2,0.2346488233429525,0
2010,904385,2,0.17201327402210673,0
2013,174544,2,0.12861602239366385,0
2010,190965,2,0.33008892431428527,1
2009,1031535,1,0.1386847791702279,0
2013,138722,2,0.1038640577208948,0
2009,337503,2,0.2624174553979267,1
2013,448262,2,0.2305620746307075,0
2010,188235,1,0.14485335575693367,0
2015,26669,1,0.3021065614168946,1
2017,745490,2,0.14062328827804368,0
2009,298403,1,0.4132892207532912,1
2011,822774,2,0.1288605510942034,0
2019,404948,1,0.11930916630340377,0
2017,133552,2,0.16936045172772415,0
2014,884872,1,0.1552411949684588,0
2010,462997,1,0.19909414414485757,0
2009,436259,2,0.22390590692072596,0
2018,1042086,2,0.17241113442196837,0
2009,86296,2,0.12961048476160594,0
2017,438225,2,0.10166629716645191,0
2015,1265358,1,0.3397890246966311,1
2016,73504,2,0.340605922317864,1
2016,836765,1,0.47673408195853756,1
2019,899209,3,0.27535291903527814,1
2019,404948,2,0.10724994398622822,0
2010,210681,2,0.11593529062440709,0
2010,1207157,1,0.15476023497222705,0
2012,169242,1,0.2012359994569463,0
2009,182397,1,0.26082029894337855,1
2015,86776,2,0.14291272435978158,0
2011,830240,1,0.11375696355229771,0
2011,110657,1,0.3331832312845498,1
2018,193912,2,0.22379063797146345,0
2009,576594,1,0.20930904885880766,0
2018,1333279,2,0.21706652455984765,0
2009,1244526,1,0.18618537004365443,0
2019,332971,1,0.1311005422878779,0
2014,165211,1,0.14111655784127383,0
2011,149171,5,0.16729947839669085,0
2019,401434,1,0.226056940069038,0
2009,234258,1,0.18643236697053442,0
2018,1331241,3,0.14212382038360905,0
2010,844900,2,0.16586870610461155,0
2017,198676,2,0.14861050847297347,0
2014,170922,2,0.10189081223297114,0
2010,447697,1,0.3250193095828967,1
2012,453136,1,0.1513165823043869,0
2009,1080084,2,0.15886818320973517,0
2015,792595,4,0.2228252558532083,0
2016,198830,2,0.21665581633833725,0
2015,1285640,3,0.29633332517239364,1
2009,787384,1,0.2776297834398673,1
2018,1174547,2,0.23578538506647068,0
2015,769575,1,0.24817300961694155,0
2019,1212034,1,0.2566814189429851,0
2017,156915,1,0.2182042991049765,0
2015,212449,1,0.20002607450134097,0
2015,272962,2,0.15265132110072424,0
2016,360268,1,0.15262231260914266,0
2016,1292318,2,0.188206462114344,0
2010,148419,1,0.4143490456256636,1
2012,808977,1,0.13082551323778388,0
2013,266131,1,0.14626931978693386,0
2013,452159,1,0.22149514841377305,0
2010,1267247,2,0.14273293578576282,0
2015,539528,1,0.27351669974668685,1
2016,843513,2,0.2091735688004397,0
2017,158000,1,0.319657241529571,1
2017,1259794,1,0.20819785887654058,0
2015,343339,1,0.12799745277401728,0
2011,451604,2,0.13291784179154117,0
2013,599548,1,0.27285470997479694,1
2018,625802,1,0.12600483780997287,0
2015,230509,1,0.11992052508040578,0
2019,1264312,1,0.17417694679051066,0
2009,81373,1,0.15838397924165307,0
2016,125141,1,0.25537826719595036,0
2012,294422,4,0.15181213667281024,0
2009,1249784,2,0.1766400008437834,0
2014,50455,2,0.27406743762234353,1
2010,188093,3,0.274174466723588,1
2013,230483,1,0.20192246163047117,0
2018,213936,1,0.13318388716857274,0
2013,789400,1,0.22881156084739548,0
2015,181616,2,0.2578188246660348,0
2017,105125,2,0.25210908431759255,0
2016,775320,1,0.22457617300818747,0
2018,399240,1,0.16912294179804488,0
2019,1286799,1,0.28564640517194084,1
2009,122605,1,0.5128017385367042,1
2015,842167,1,0.12195898156716838,0
2015,167037,2,0.11054561720748637,0
2017,1125820,1,0.16499964000851744,0
2017,1313959,2,0.11046456043876554,0
2010,194075,2,0.1815697835219528,0
2017,1318582,2,0.26856261526300107,1
2015,201038,1,0.3372797244292985,1
2017,828637,1,0.31186510103716736,1
2011,814187,2,0.32570639117804384,1
2015,82085,2,0.17551102748989666,0
2010,883487,1,0.18711316213243195,0
2018,173435,2,0.1601965405290224,0
2013,1002906,2,0.13287984974281805,0
2012,1203059,1,0.17860925376486222,0
2016,302402,1,0.22183780143731407,0
2013,330169,1,0.20353219488313445,0
2016,443545,1,0.18395162717904825,0
2013,991151,1,0.46736705520019906,1
2009,774499,1,0.1534561628761036,0
2018,128169,3,0.1242267471424792,0
2010,314412,2,0.18490421981328117,0
2019,354324,2,0.1830117866282207,0
2016,794152,1,0.25098299716399053,0
2017,387037,2,0.16317352159888016,0
2015,373792,2,0.18999022549477815,0
2016,436447,1,0.3283740706275876,1
2017,1092605,2,0.11738235506249828,0
2010,808063,1,0.1505728518617624,0
2019,800066,1,0.1135552508173531,0
2019,773817,1,0.17895688912784208,0
2015,69819,1,0.22656235043331094,0
2017,1261125,2,0.18715385710928314,0
2014,210253,2,0.1821452570519489,0
2015,814610,1,0.12445488102724274,0
2014,145352,2,0.4154193872756765,1
2014,422145,2,0.3695387477249301,1
2012,777642,2,0.12393518725031867,0
2011,1194957,1,0.1775809298099258,0
2019,600054,2,0.4784778210640601,1
2013,407094,2,0.12300014203957728,0
2010,416643,1,0.21048597900174867,0
2014,816566,5,0.14684065972238622,0
2019,109443,2,0.13315650755891498,0
2013,1315397,1,0.11867077875413733,0
2017,113881,3,0.35992188760400057,1
2012,381203,2,0.13650278470639815,0
2010,777184,1,0.2578188246660348,0
2017,611342,2,0.15936619645591693,0
2017,77469,1,0.1625334376847514,0
2014,317624,1,0.3724951463110811,1
2019,188738,1,0.2272485001669893,0
2010,295226,1,0.20796102288177837,0
2019,1204069,2,0.1573326828981701,0
2010,1238944,1,0.13899864047340674,0
2013,830457,2,0.13747089538884297,0
2009,101581,3,0.21334725240681804,0
2015,573429,3,0.2162006232758214,0
2011,251963,1,0.301392537290068,1
2017,485477,2,0.11401376146987355,0
2012,788143,1,0.20791160511229498,0
2016,259763,2,0.14777510326754342,0
2015,876753,1,0.26434589324211205,1
2010,339272,2,0.25054454629572237,0
2018,852962,4,0.26163542416779595,1
